metadata_decision,crawl_rescue,review_reason,score,title,source,date,url,query_family,query_id,product_hits,adulteration_hits,enforcement_hits,india_hits,exclude_hits,query_used
confirm_metadata_drop,0,no edible-oil product signal,4,Tribunal slaps Rs 2 lakh fine on oil producer,newindianexpress.com,2021-11-06,https://www.newindianexpress.com/cities/thiruvananthapuram/2021/nov/06/tribunal-slaps-rs-2-lakh-fine-on-oil-producer-2380042.html,boolean,boolean_named_oils_fraud,,,fine,india; indian_source; thiruvananthapuram,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"Trump makes ‘knockout’ move against Venezuela, seizes oil tanker off coast; Caracas cries 'piracy’",indiatimes.com,2025-12-11,https://economictimes.indiatimes.com/news/videos/trump-makes-knockout-move-against-venezuela-seizes-oil-tanker-off-coast-caracas-cries-piracy/videoshow/125917168.cms,proximity,proximity_oil_seized,,,seize,india,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"Two arrested for hash oil sale, 367 grams of contraband seized",thehindu.com,2026-03-08,https://www.thehindu.com/news/national/telangana/two-arrested-for-hash-oil-sale-367-grams-of-contraband-seized/article70719060.ece,proximity,proximity_oil_seized,,,seize; seized,indian_source; telangana,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,U.S. Forces Seize 7th Venezuelan Oil Tanker Under Trump’s Caribbean Blockade,indiatimes.com,2026-01-21,https://timesofindia.indiatimes.com/short-videos/briefs/u-s-forces-seize-7th-venezuelan-oil-tanker-under-trumps-caribbean-blockade/shorttakes/127018544.cms,proximity,proximity_oil_seized,,,seize,india,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,U.S. military seizes seventh Venezuela-linked oil tanker Sagitta in dramatic Caribbean showdown,indiatimes.com,2026-01-21,https://economictimes.indiatimes.com/news/videos/u-s-military-seizes-seventh-venezuela-linked-oil-tanker-sagitta-in-dramatic-caribbean-showdown/videoshow/126991908.cms,proximity,proximity_oil_seized,,,seize,india,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,UP Food Safety: Over 225 Kg of Suspected ‘Chemical’ Rasogolla Destroyed in Sambhal Ahead of Festive Season,thelogicalindian.com,2026-02-25,https://thelogicalindian.com/up-food-safety-over-225-kg-of-suspected-chemical-rasogolla-destroyed-in-sambhal-ahead-of-festive-season/,boolean,boolean_core_oils_fraud,,,food safety,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,UP Government Raids Stores After 'Halal' Ban,indiatimes.com,2023-11-21,https://timesofindia.indiatimes.com/city/lucknow/up-government-raids-stores-after-halal-ban/articleshow/105371746.cms,proximity,proximity_oil_food_safety,,,raid; raids,india; lucknow,,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Ujjain: Soybean worth Rs 69 crore seized from AV Agro,freepressjournal.in,2022-05-09,https://www.freepressjournal.in/indore/ujjain-soybean-worth-rs-69-crore-seized-from-av-agro,boolean,boolean_core_oils_fraud,,,seize; seized,indian_source; indore,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,United States seizes Iran-linked ‘shadow fleet’ tanker in Indian Ocean,sentinelassam.com,2026-05-21,https://www.sentinelassam.com/more-news/international/united-states-seizes-iran-linked-shadow-fleet-tanker-in-indian-ocean,proximity,proximity_oil_seized,,,seize,assam; india; indian_source,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Used oil packed in containers for resale seized,thehindu.com,2023-01-19,https://www.thehindu.com/news/cities/Madurai/used-oil-packed-in-containers-for-resale-seized/article66409718.ece,proximity,proximity_oil_food_safety,,,seize; seized,indian_source,,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Uttar Pradesh’s halal branding ban: Strategy to subjugate Muslims?,thehindu.com,2023-12-14,https://frontline.thehindu.com/the-nation/uttar-pradeshs-crackdown-on-halal-certification-seen-as-strategy-to-subjugate-muslims/article67610820.ece,boolean,boolean_core_oils_fraud,,,crackdown,indian_source; uttar pradesh,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Uttarakhand Boosts Food Safety for Char Dham Yatra Pilgrims,newkerala.com,2025-03-21,https://www.newkerala.com/news/o/uttarakhand-intensifies-food-safety-measures-char-dham-yatra-routes-835,boolean,boolean_core_oils_fraud,,,food safety,kerala; uttarakhand,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Venezuela oil tanker seizure: DOJ drops bombshell on secret Iran connection; Maduro cries ‘PIRACY’,indiatimes.com,2025-12-16,https://economictimes.indiatimes.com/news/videos/venezuela-oil-tanker-seizure-doj-drops-bombshell-on-secret-iran-connection-maduro-cries-piracy/videoshow/126005373.cms,proximity,proximity_oil_seized,,,seizure,india,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"Vigilance sleuths conduct raids on oil traders across Andhra, 87 cases booked",newindianexpress.com,2024-09-19,https://www.newindianexpress.com/cities/vijayawada/2024/Sep/19/vigilance-sleuths-conduct-raids-on-oil-traders-across-andhra-87-cases-booked,boolean,boolean_core_oils_fraud,,,raid; raids,andhra; india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"Viral Video: Ludhiana Vendor Dips Plastic In Hot Oil, Sparks Food Safety Outrage",india.com,2025-08-08,https://zeenews.india.com/viral/viral-video-ludhiana-vendor-dips-plastic-in-hot-oil-sparks-food-safety-outrage-watch-2942997.html,proximity,proximity_oil_food_safety,,,food safety,india; indian_source; ludhiana,,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"Visakhapatnam Range Dismantles 69 Drug Networks, Seizes 28,423 Kg Ganja",deccanchronicle.com,2025-12-31,https://www.deccanchronicle.com/southern-states/andhra-pradesh/visakhapatnam-range-dismantles-69-drug-networks-seizes-28423-kg-ganja-1927479,proximity,proximity_oil_seized,,,seize,andhra; indian_source; patna,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Water Woes Impact Food Safety at Adilabad School,deccanchronicle.com,2024-12-12,https://www.deccanchronicle.com/southern-states/telangana/water-woes-impact-food-safety-at-adilabad-school-1846325,boolean,boolean_core_oils_fraud,,,food safety,indian_source; telangana,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,West Singhbhum District Launches Surprise Checks on Sweet Shops to Ensure Food Safety Ahead of Diwali,indiatimes.com,2025-10-14,https://timesofindia.indiatimes.com/city/ranchi/west-singhbhum-district-launches-surprise-checks-on-sweet-shops-to-ensure-food-safety-ahead-of-diwali/articleshow/124559137.cms,boolean,boolean_core_oils_fraud,,,food safety,india; ranchi,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,West panics as Iran prepares to 'shut' key oil route? 2nd ship seized in Persian Gulf within weeks,hindustantimes.com,2025-12-01,https://www.hindustantimes.com/videos/west-panics-as-iran-prepares-to-shut-key-oil-route-2nd-ship-seized-in-persian-gulf-within-weeks-101764583023747.html,proximity,proximity_oil_seized,,,seize; seized,indian_source,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Why Putin’s Delhi Visit Showcases India’s Finest Strategic Balancing,india.com,2025-12-06,https://zeenews.india.com/india/analysis-why-putin-s-delhi-visit-showcases-india-s-finest-strategic-balancing-2992971.html,proximity,proximity_oil_seized,,,fine,delhi; india; indian_source,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,Why is FSSAI cracking down on food brands?,businesstoday.in,2026-06-19,https://www.businesstoday.in/india/story/why-is-fssai-cracking-down-on-food-brands-538120-2026-06-19,boolean,boolean_core_oils_fraud,,,fssai,fssai; india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,"‘For clean, safe food’: Street vendors in Mumbai attend FSSAI workshop",indianexpress.com,2025-01-09,https://indianexpress.com/article/cities/mumbai/street-vendors-attend-fssai-workshop-9770214/,boolean,boolean_core_oils_fraud,,,fssai,fssai; india; indian_source; mumbai,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,₹9-crore worth hashish oil seized from fishing boat off Pamban,thehindu.com,2025-12-19,https://www.thehindu.com/news/cities/Madurai/9-crore-worth-hashish-oil-seized-from-fishing-boat-off-pamban/article70416365.ece,proximity,proximity_oil_seized,,,seize; seized,indian_source,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,4,₹9l Fine On Vendors Flouting Fsa Norms,indiatimes.com,2023-06-05,https://timesofindia.indiatimes.com/city/kanpur/9l-fine-on-vendors-flouting-fsa-norms/articleshow/100754026.cms,boolean,boolean_core_oils_fraud,,,fine,india; kanpur,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,3,'Spurious' food items seized at Ferozepur meritorious school,tribuneindia.com,2023-12-04,https://www.tribuneindia.com/news/punjab/spurious-food-items-seized-at-ferozepur-meritorious-school-568467,boolean,boolean_core_oils_fraud,,spurious,seize; seized,india; indian_source; punjab,us,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,3,"Almost 3,000 quintals of spurious food seized, 1,155 quintals destroyed ahead of Diwali in UP",hindustantimes.com,2025-10-15,https://www.hindustantimes.com/india-news/almost-3-000-quintals-of-spurious-food-seized-1-155-quintals-destroyed-ahead-of-diwali-in-up-101760536940401.html,boolean,boolean_named_oils_fraud,,spurious,seize; seized,india; indian_source,us,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,3,FSSAI Warns About Fake Sweet Potatoes: Here’s How To Check Purity At Home And Cook 6 Delicious Dishes,india.com,2026-01-20,https://zeenews.india.com/health/fssai-warns-about-fake-sweet-potatoes-here-s-how-to-check-purity-at-home-and-cook-6-delicious-dishes-3008763,boolean,boolean_core_oils_fraud,,fake,fssai,fssai; india; indian_source,us,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | no India/source signal,3,Freedom Healthy Cooking Oil launches new campaign ‘Dhyaan Se Lijiye’ ft. Yash & Radhika,afaqs.com,2023-09-22,https://www.afaqs.com/news/advertising/freedom-healthy-cooking-oil-launches-new-campaign-dhyaan-se-lijiye-ft-yash-radhika,boolean,boolean_core_oils_fraud,cooking oil,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,3,"Over 12,000 litre of âspuriousâ oil seized",indiatimes.com,2024-05-22,https://timesofindia.indiatimes.com/city/jaipur/over-12000-litre-of-spurious-oil-seized/articleshow/110316417.cms,boolean,boolean_core_oils_fraud,,spurious,seize; seized,india; jaipur,us,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
