article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,query_used,crawl_priority
3824,"Telangana Food Safety Team Seizes 990 Kg Snacks During Raid, Issues Advisory For Consumers",ndtv.com,2026-05-30,https://food.ndtv.com/news/telangana-food-safety-team-seizes-990-kg-snacks-during-raid-issues-advisory-for-consumers-11567705#publisher=newsstand,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Telangana Food Safety Team Seizes 990 Kg Snacks During Raid, Issues Advisory For Consumers https://food.ndtv.com/news/telangana-food-safety-team-seizes-990-kg-snacks-during-raid-issues-advisory-for-c",,raid; food safety,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3825,"Over 24 Kg Of Drugs Seized In Kerala, Five Arrested",rediff.com,2026-05-30,https://www.rediff.com/news/report/dri-seizes-narcotic-drugs-in-kerala-arrests-five/20260530.htm,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Over 24 Kg Of Drugs Seized In Kerala, Five Arrested https://www.rediff.com/news/report/dri-seizes-narcotic-drugs-in-kerala-arrests-five/20260530.htm",,seized,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3826,Nashik FDA confiscates food items worth over Rs 1 lakh on suspicion of adulteration,indiatimes.com,2026-05-30,https://timesofindia.indiatimes.com/city/nashik/nashik-fda-confiscates-food-items-worth-over-rs-1-lakh-on-suspicion-of-adulteration/articleshow/131414371.cms,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Nashik FDA confiscates food items worth over Rs 1 lakh on suspicion of adulteration https://timesofindia.indiatimes.com/city/nashik/nashik-fda-confiscates-food-items-worth-over-rs-1-lakh-on-suspicion-of-adulteration/article,,adulteration; FDA,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3827,DRI seizes 24 kg narcotics in Keralam under Operation Chakravyuh; 5 arrested,indiasnews.net,2026-05-30,http://www.indiasnews.net/news/279091579/dri-seizes-24-kg-narcotics-in-keralam-under-operation-chakravyuh-5-arrested,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3828,DRI seizes over 24 kg narcotic drugs in Kerala under Operation Chakravyuh; 5 arrested,indiasnews.net,2026-05-30,http://www.indiasnews.net/news/279091713/dri-seizes-over-24-kg-narcotic-drugs-in-kerala-under-operation-chakravyuh-5-arrested,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3829,DRI seizes 24 kg narcotics in Keralam under Operation Chakravyuh; 5 arrested,newdelhinews.net,2026-05-30,http://www.newdelhinews.net/news/279091579/dri-seizes-24-kg-narcotics-in-keralam-under-operation-chakravyuh-5-arrested,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3830,DRI seizes over 24 kg narcotic drugs in Kerala under Operation Chakravyuh; 5 arrested,newdelhinews.net,2026-05-30,http://www.newdelhinews.net/news/279091713/dri-seizes-over-24-kg-narcotic-drugs-in-kerala-under-operation-chakravyuh-5-arrested,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3831,DRI seizes 24 kg narcotics in Keralam under Operation Chakravyuh; 5 arrested,news18.com,2026-05-30,https://www.news18.com/agency-feeds/dri-seizes-24-kg-narcotics-in-keralam-under-operation-chakravyuh-5-arrested-10121377.html,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3832,Operation Chakravyuh: DRI seizes 24 kg of narcotics in Kerala,thehindu.com,2026-05-30,https://www.thehindu.com/news/national/kerala/operation-chakravyuh-dri-seizes-24-kg-of-narcotics-in-kerala/article71040964.ece,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3833,Food Safety Raid Uncovers Violations at Nagole Namkeen Unit,deccanchronicle.com,2026-05-30,https://www.deccanchronicle.com/southern-states/telangana/food-safety-raid-uncovers-violations-at-nagole-namkeen-unit-1960107,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Food Safety Raid Uncovers Violations at Nagole Namkeen Unit https://www.deccanchronicle.com/southern-states/telangana/food-safety-raid-uncovers-violations-a,,raid; food safety,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
52,H-FAST flags unhygienic conditions at spice manufacturing units in Hyderabad,siasat.com,2026-05-29,https://www.siasat.com/h-fast-flags-unhygienic-conditions-at-spice-manufacturing-units-in-hyderabad-3479147/,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
53,"FSSAI Tightens Food Safety Rules Across Oils, Spices, Seafood, Pulses, Tackling Contamination And Enforcement Gaps",thelogicalindian.com,2026-05-29,https://thelogicalindian.com/fssai-tightens-food-safety-rules-across-oils-spices-seafood-pulses-tackling-contamination-and-enforcement-gaps/,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"FSSAI Tightens Food Safety Rules Across Oils, Spices, Seafood, Pulses, Tackling Contamination And Enforcement Gaps https://thelogicalindian.com/fssai-tightens-food-safety-rules-across-oils-spices-seafood-pulses-tackling-contamination",,contamination; food safety; FSSAI,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1007,How Gaziantep’s Gastrodiplomacy Exposes India’s Quiet Retreat from Food as Soft Power,thehindu.com,2026-05-29,https://frontline.thehindu.com/world-affairs/gaziantep-food-diplomacy-india-cuisine-soft-power/article71036122.ece,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1008,"Nashik: FDA Launches Massive Crackdown; Food Products Worth Rs 99,192 Seized Across District",freepressjournal.in,2026-05-29,https://www.freepressjournal.in/pune/nashik-fda-launches-massive-crackdown-food-products-worth-rs-99192-seized-across-district,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Nashik: FDA Launches Massive Crackdown; Food Products Worth Rs 99,192 Seized Across District https://www.freepressjournal.in/pune/nashik-fda-launches-massive-crackdown-food-products-worth-rs-99192-seized-across-distr",,seized; FDA; crackdown,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
4786,"India’s West Asia challenge: Stay agile, stay connected",indianexpress.com,2026-05-29,https://indianexpress.com/article/opinion/columns/indias-west-asia-challenge-stay-agile-stay-connected-10713064/,,proximity,proximity_oil_food_safety,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)",drop
3834,The High-Seas Black Market That Keeps Iran’s Illicit Oil Flowing,hindustantimes.com,2026-05-28,https://www.hindustantimes.com/world-news/the-high-seas-black-market-that-keeps-iran-s-illicit-oil-flowing-101779959451244.html,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
1009,Why Do Global Food Brands Taste Different in India?,easternmirrornagaland.com,2026-05-27,https://www.easternmirrornagaland.com/why-do-global-food-brands-taste-different-in-india,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3835,Indian Coast Guard conducts anti-smuggling operation off Mundra coast in Gujarat,indiasnews.net,2026-05-27,https://www.indiasnews.net/news/279080368/indian-coast-guard-conducts-anti-smuggling-operation-off-mundra-coast-in-gujarat,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3836,Indian Coast Guard conducts anti-smuggling operation off Mundra coast in Gujarat,news18.com,2026-05-27,https://www.news18.com/agency-feeds/indian-coast-guard-conducts-anti-smuggling-operation-off-mundra-coast-in-gujarat-10116202.html,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
1010,"“Not sour, but sweet”: Amit Shah praises this summer fruit of Bastar, what happens when you eat it regularly",indiatimes.com,2026-05-26,https://timesofindia.indiatimes.com/life-style/food-news/not-sour-but-sweet-amit-shah-praises-this-summer-fruit-of-bastar-what-happens-when-you-eat-it-regularly/photostory/131321853.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
54,Health team visits village at heart of âfood poisoningâ deaths,indiatimes.com,2026-05-25,https://timesofindia.indiatimes.com/city/bhubaneswar/health-team-visits-village-at-heart-of-food-poisoning-deaths/articleshow/131314955.cms,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1011,Love Potatoes? Try These Delicious Lesser-Known Recipes,indianexpress.com,2026-05-25,https://indianexpress.com/web-stories/food/love-potatoes-try-these-delicious-lesser-known-recipes/10456709/,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3376,Maharashtra Crime: Diesel Smuggling Racket Busted On Mumbai-Nashik Highway; Fuel And Tankers Worth ₹87 Lakh Seized,freepressjournal.in,2026-05-25,https://www.freepressjournal.in/mumbai/maharashtra-crime-diesel-smuggling-racket-busted-on-mumbai-nashik-highway-fuel-and-tankers-worth-87-lakh-seized,,proximity,proximity_edible_oil_seized,False,non_food_oil,irrelevant,0.95,Non-food oil context dominates and no edible-oil product term is present.,Maharashtra Crime: Diesel Smuggling Racket Busted On Mumbai-Nashik Highway; Fuel And Tankers Worth ₹87 Lakh Seized https://www.freepressjournal.in/mumbai/maharashtra,,seized,diesel,,,,,"(""edible oil seized""~10 AND language:en) AND NOT (ghee OR vanaspati)",drop
1012,7 light and refreshing Korean salads you must try,indiatoday.in,2026-05-24,https://www.indiatoday.in/information/story/korean-salads-7-light-and-refreshing-recipes-you-must-try-2916201-2026-05-24,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3839,"Oil theft gang busted, 4 held with tanker,cash",indiatimes.com,2026-05-24,https://timesofindia.indiatimes.com/city/kanpur/oil-theft-gang-busted-4-held-with-tankercash/articleshow/131295506.cms,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
55,"3,500 kg Of <i>Saunf</i> Adulterated With Unsafe Green Colour Seized In Gujarat",ndtv.com,2026-05-23,https://food.ndtv.com/news/3-500-kg-of-fake-saunf-adulterated-with-unsafe-green-colour-seized-in-gujarat-11536427#publisher=newsstand,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"3,500 kg Of Saunf Adulterated With Unsafe Green Colour Seized In Gujarat https://food.ndtv.com/news/3-500-kg-of-fake-saunf-adulterated-with-unsafe-green-colour-seized-in",,adulterated; fake; unsafe; seized,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
56,BRS MLC questions centralised procurement of groceries for hostels,indiatimes.com,2026-05-23,https://timesofindia.indiatimes.com/city/hyderabad/brs-mlc-questions-centralised-procurement-of-groceries-for-hostels/articleshow/131280112.cms,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
57,BRS MLC questions centralised groceries procurement for hostels,indiatimes.com,2026-05-23,https://timesofindia.indiatimes.com/city/hyderabad/brs-mlc-questions-centralised-groceries-procurement-for-hostels/articleshow/131280112.cms,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
