keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,1384,"1,500 kg spurious ghee seized in Ludhiana",https://www.hindustantimes.com/cities/chandigarh-news/1500-kg-spurious-ghee-seized-in-ludhiana-101776799305166.html,hindustantimes.com,hindustantimes.com,2026-04-22,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",likely_relevant,98,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,1335,76-year-old held for selling adulterated desi ghee in Devbhumi Dwarka,https://timesofindia.indiatimes.com/city/rajkot/76-year-old-held-for-selling-adulterated-desi-ghee-in-devbhumi-dwarka/articleshow/131397678.cms,indiatimes.com,timesofindia.indiatimes.com,2026-05-30,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",likely_relevant,98,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,desi ghee; ghee,adulterated,1
,1303,"Suspicious khoya, paneer and ghee worth â¹47 lakh seized in Pune",https://timesofindia.indiatimes.com/city/pune/suspicious-khoya-paneer-and-ghee-worth-47-lakh-seized-in-pune/articleshow/131558578.cms,indiatimes.com,timesofindia.indiatimes.com,2026-06-07,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",likely_relevant,98,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,3315,"Ahmedabad: 4,850kg of spurious cow ghee seized; haul valued at Rs 31.8 lakh",https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-4850kg-of-spurious-cow-ghee-seized-haul-valued-at-rs-31-8-lakh/articleshow/131618757.cms,indiatimes.com,timesofindia.indiatimes.com,2026-06-10,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,98,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,cow ghee; ghee,seized,1
,7216,"Olive, mustard, vanaspati ghee or coconut oil? Gurgaon doctor explains which oil to use and avoid one that leads to 5 lakh deaths a year",https://economictimes.indiatimes.com/magazines/panache/olive-mustard-ghee-or-coconut-oil-gurgaon-doctor-explains-which-oil-to-use-and-avoid-one-that-costs-5-lakh-lives-a-year/articleshow/125295490.cms,indiatimes.com,economictimes.indiatimes.com,2025-11-13,downloaded_ghee_fulltext,proximity,proximity_ghee_vanaspati,"(""ghee vanaspati""~10 AND language:en)",likely_relevant,95,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,vanaspati,1
,1151,"Spurious Ghee Racket Busted In City, 1 Arrested",https://timesofindia.indiatimes.com/city/jaipur/spurious-ghee-racket-busted-in-city-1-arrested/articleshow/102689895.cms,indiatimes.com,timesofindia.indiatimes.com,2023-08-13,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,86,high,approved incident phrase in title/url; signal appears in query but not title/url,ghee racket busted; ghee racket; ghee,,1
,1051,Spurious ghee racket kingpin held from Haryana,https://timesofindia.indiatimes.com/city/jaipur/spurious-ghee-racket-kingpin-held-from-haryana/articleshow/126128170.cms,indiatimes.com,timesofindia.indiatimes.com,2025-12-23,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,86,high,approved incident phrase in title/url; signal appears in query but not title/url,ghee racket; ghee,,1
,4974,Mysuru: Four arrested in Nandini ghee racket,https://timesofindia.indiatimes.com/city/mysuru/mysuru-four-arrested-in-nandini-ghee-racket/articleshow/88559007.cms,indiatimes.com,timesofindia.indiatimes.com,2021-12-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,80,high,approved incident phrase in title/url; signal appears in query but not title/url,ghee racket; ghee,,1
,4066,Brothers caught running spurious ghee racket in Olpad,https://timesofindia.indiatimes.com/city/surat/brothers-caught-running-spurious-ghee-racket-in-olpad/articleshow/117155656.cms,indiatimes.com,timesofindia.indiatimes.com,2025-01-11,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,80,high,approved incident phrase in title/url; signal appears in query but not title/url,ghee racket; ghee,,1
,1135,Spurious Ghee Packaging Raided in Jaipur,https://timesofindia.indiatimes.com/city/jaipur/spurious-ghee-packaging-raided-in-jaipur/articleshow/112849832.cms,indiatimes.com,timesofindia.indiatimes.com,2024-08-28,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,26,ED Raids TTD Ghee Spike Suspects Throughout India,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ed-raids-ttd-ghee-spike-suspects-throughout-india-1961164,deccanchronicle.com,deccanchronicle.com,2026-06-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,35,"TTD ghee adulteration case: ED raids 15 locations across 6 states, seizes Rs 60 lakh",https://timesofindia.indiatimes.com/city/delhi/ttd-ghee-adulteration-case-ed-raids-15-locations-across-6-states-seizes-rs-60-lakh/articleshow/131481541.cms,indiatimes.com,timesofindia.indiatimes.com,2026-06-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,20,"ED raids 15 locations in TTD ghee adulteration case, uncovers assets worth over Rs 45 crore",https://www.newindianexpress.com/states/andhra-pradesh/2026/Jun/04/ed-raids-15-locations-in-ttd-ghee-adulteration-case-uncovers-assets-worth-over-rs-45-crore,newindianexpress.com,newindianexpress.com,2026-06-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,23,ED conducts multi-city raids in TTD ghee adulteration case,https://newstodaynet.com/2026/06/04/ed-conducts-multi-city-raids-in-ttd-ghee-adulteration-case/,newstodaynet.com,newstodaynet.com,2026-06-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,25,"ED Raids 15 Places In 6 States In Tirumala Ghee Adulteration Case, Seizes Rs 60 lakh",https://www.news18.com/india/ed-raids-15-places-in-6-states-in-tirumala-ghee-adulteration-case-seizes-rs-60-lakh-ws-l-10129346.html,news18.com,news18.com,2026-06-04,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,81,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,4234,Tirupati laddoo row: Joint team raids ghee manufacturer in Uttarakhand,https://www.newindianexpress.com/nation/2024/Oct/06/tirupati-laddoo-row-joint-team-raids-ghee-manufacturer-in-uttarakhand,newindianexpress.com,newindianexpress.com,2024-10-06,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,75,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,1208,Ghee racket unearthed in Mysuru,https://www.thehindu.com/news/national/karnataka/ghee-racket-unearthed-in-mysuru/article37972058.ece,thehindu.com,thehindu.com,2021-12-16,downloaded_ghee_fulltext,phrase,phrase_ghee_racket,"(""ghee racket"" AND language:en)",manual_review,74,medium,approved incident phrase in title/url,ghee racket; ghee,,1
,6646,"Ghee, oil manufacturing units in city raided",https://www.thehindu.com/news/cities/Visakhapatnam/ghee-oil-manufacturing-units-in-city-raided/article34259509.ece,thehindu.com,thehindu.com,2021-04-07,downloaded_ghee_fulltext,proximity,proximity_ghee_seized,"(""ghee seized""~10 AND language:en)",manual_review,72,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,6704,Food Dept raids units making spurious ghee,https://www.tribuneindia.com/news/haryana/food-dept-raids-units-making-spurious-ghee-513513,tribuneindia.com,tribuneindia.com,2023-06-02,downloaded_ghee_fulltext,proximity,proximity_ghee_seized,"(""ghee seized""~10 AND language:en)",manual_review,72,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,6802,7 spurious ghee units raided in Hisar and Jind,https://timesofindia.indiatimes.com/city/chandigarh/7-spurious-ghee-units-raided-in-hisar-and-jind/articleshow/100697291.cms,indiatimes.com,timesofindia.indiatimes.com,2023-06-02,downloaded_ghee_fulltext,proximity,proximity_ghee_raid,"(""ghee raid""~10 AND language:en)",manual_review,72,medium,ghee product term in title/url; signal appears in query but not title/url; ghee term appears close to signal term,ghee,,1
,741,"Ghee adulteration ring busted, Karnataka Milk Federation officials reach Mysuru",https://www.newindianexpress.com/states/karnataka/2021/dec/17/ghee-adulteration-ring-busted-karnataka-milk-federation-officials-reach-mysuru-2396443.html,newindianexpress.com,newindianexpress.com,2021-12-17,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,742,Nandini ghee adulteration racket busted in Mysuru,https://timesofindia.indiatimes.com/city/mysuru/nandini-ghee-adulteration-racket-busted-in-mysuru/articleshow/88332545.cms,indiatimes.com,timesofindia.indiatimes.com,2021-12-17,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1138,MYMUL MD making false allegations against major Nandini brand ghee buyer,https://www.thehansindia.com/karnataka/mymul-md-making-false-allegations-against-major-nandini-brand-ghee-buyer-721502,thehansindia.com,thehansindia.com,2021-12-24,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,521,Nandini ghee adulteration racket case: Hunt on to nab prime accused: SP Chethan,https://starofmysore.com/nandini-ghee-adulteration-racket-case-hunt-on-to-nab-prime-accused-sp-chethan/,starofmysore.com,starofmysore.com,2022-01-20,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1120,"Impure trading of desi ghee, business busted in Delhi",https://www.newdelhitimes.com/impure-trading-of-desi-ghee-business-busted-in-delhi/,newdelhitimes.com,newdelhitimes.com,2022-04-11,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,desi ghee; ghee,,1
,1145,"Spurious Ghee Factory Busted, Four Arrested",https://timesofindia.indiatimes.com/city/kanpur/spurious-ghee-factory-busted-four-arrested/articleshow/94165213.cms,indiatimes.com,timesofindia.indiatimes.com,2022-09-13,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1188,"2,633kg Of Spurious Ghee Confiscated",https://timesofindia.indiatimes.com/city/ahmedabad/2633kg-of-spurious-ghee-confiscated/articleshow/104618362.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-22,downloaded_ghee_fulltext,phrase,phrase_suspected_adulterated_ghee,"(""suspected adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1159,Artificial ghee making factory busted in Dwarka,https://timesofindia.indiatimes.com/city/delhi/artificial-ghee-making-factory-busted-in-dwarka/articleshow/105485614.cms,indiatimes.com,timesofindia.indiatimes.com,2023-11-25,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1155,Is Your Ghee Safe for Consumption? 3 Genius Tips To Test Its Purity,https://food.ndtv.com/how-to/is-your-ghee-safe-for-consumption-3-genius-tips-to-test-its-purity-4972668,ndtv.com,food.ndtv.com,2024-02-01,failed,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1140,Reduce GST on ghee to curb adulteration: IDA urges GOI,https://timesofindia.indiatimes.com/city/vadodara/reduce-gst-on-ghee-to-curb-adulteration-ida-urges-goi/articleshow/111472002.cms,indiatimes.com,timesofindia.indiatimes.com,2024-07-04,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,970,"Laddus, and economics of ghee",https://www.thehindubusinessline.com/opinion/laddus-and-economics-of-ghee/article68691477.ece,thehindubusinessline.com,thehindubusinessline.com,2024-09-27,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,992,Tirupati Laddoo Row: Andhra Pradesh Govt Sets Up 9-Member SIT To Lead Ghee Adulteration Probe,https://www.news18.com/india/tirupati-laddoo-row-andhra-pradesh-govt-sets-up-9-member-sit-to-lead-ghee-adulteration-probe-9064880.html,news18.com,news18.com,2024-09-27,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,995,Andhra government sets up SIT to probe ghee adulteration,https://www.newindianexpress.com/states/andhra-pradesh/2024/Sep/27/andhra-government-sets-up-sit-to-probe-ghee-adulteration,newindianexpress.com,newindianexpress.com,2024-09-27,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
