snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_coffee_0001,fflo:PermissibleLimit,,fflo:hasValue,51 percent by mass on dry basis,fso:Measurement,,0.95,not be less than 51 percent by mass on dry basis
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_moisture_0001,fflo:PermissibleLimit,,fflo:forProperty,Moisture,ssn:Property,,0.95,"Moisture, percent. by mass, Max.: 4.0"
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_moisture_0001,fflo:PermissibleLimit,,fflo:hasValue,4.0 percent by mass,fso:Measurement,,0.95,Max.: 4.0
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_moisture_0001,fflo:PermissibleLimit,,fflo:inFood,Decaffeinated Instant coffee-chicory mixture,fkg:Food,,0.95,It shall conform to the following standards
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_ash_0001,fflo:PermissibleLimit,,fflo:forProperty,Total ash on dry basis,ssn:Property,,0.95,"Total ash on dry basis, percent. by mass, Max."
src_pdf_008_chunk_0015,src_pdf_008,markdown/chapter_2_10_beverages_other_than_dairy_and_fruits_vegetables_based.md,pdf,15,ev_limit_ash_0001,fflo:PermissibleLimit,,fflo:hasValue,5.0 percent by mass,fso:Measurement,,0.95,Max.: 5.0
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,constituents,fflo:FoodBusinessOperator,,fflo:hasObligation,ClearModificationDescription,fflo:LabelDeclaration,,0.95,named with the name of the relevant milk product in association with a clear description of the modification
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,constituents,fflo:FoodBusinessOperator,,fflo:hasObligation,MaintainEssentialCharacteristics,fflo:ConformanceRequirement,,0.95,Provided that the essential product characteristics are maintained
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,constituents,fkg:Food,,fflo:hasPermissibleLimit,SpecifyCompositionalLimits,fflo:PermissibleLimit,,0.95,limits of such compositional modifications have been provided for in the standards concerned
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,lactose reduced milk,fkg:Food,,fflo:belongsToCategory,milk products,fflo:FoodCategory,,0.9,for example 'lactose reduced' milk or milk products
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,Milk and milk products,fkg:Food,,fflo:hasObligation,NameAsSpecified,fflo:ObligationType,,0.95,Milk and milk products may be named as specified in these regulations
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,Milk and milk products,fkg:Food,,fkg:hasIngredient,recombined or reconstituted milk,fkg:Ingredient,,0.95,when made from recombined or reconstituted milk
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,Milk and milk products,fkg:Food,,fkg:hasIngredient,recombination or reconstitution of milk products,fkg:Ingredient,,0.95,or from recombination or reconstitution of milk products
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,product complying with sub-item(b) of item 1 of sub-regulation 2.1.1,fkg:Food,,fflo:hasObligation,DescribeOtherIngredients,fflo:ObligationType,,0.95,provided that a clear description of the other characterising ingredient(s) is given
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,product complying with sub-item(b) of item 1 of sub-regulation 2.1.1,fkg:Food,,fkg:hasIngredient,spices,fkg:Ingredient,,0.9,"such as flavouring foods, spices, herbs and flavours"
src_pdf_009_chunk_0007,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,7,product complying with sub-item(b) of item 1 of sub-regulation 2.1.1,fkg:Food,,fkg:hasIngredient,herbs,fkg:Ingredient,,0.9,"such as flavouring foods, spices, herbs and flavours"
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Food Safety and Standards Authority of India,fflo:RegulatoryBody,,fflo:governsSampling,manuals,fflo:SamplingPlan,,0.95,manuals as specified by the Food Safety and Standards Authority of India
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Milk Fat Products,fflo:FoodCategory,,fflo:hasSubcategory,anhydrous milk fat,fflo:FoodCategory,,0.95,milk fats including anhydrous milk fat
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Milk Fat Products,fflo:FoodCategory,,fflo:hasSubcategory,anhydrous butter oil,fflo:FoodCategory,,0.95,milk fats including ... anhydrous butter oil
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Milk Fat Products,fflo:FoodCategory,,fflo:hasSubcategory,butter oil,fflo:FoodCategory,,0.95,milk fats including ... butter oil
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Milk Fat Products,fflo:FoodCategory,,fflo:hasSubcategory,ghee,fflo:FoodCategory,,0.95,milk fats including ... ghee
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Milk fat,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,derived exclusively from milk
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,ghee,fkg:Food,,fkg:hasIngredient,milk,fkg:Food,,0.95,derived exclusively from milk
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,butter oil,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,derived exclusively from milk
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,anhydrous milk fat,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,derived exclusively from milk
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,anhydrous butter oil,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,derived exclusively from milk
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,raw material,fkg:Food,,fflo:hasAdulterant,added flavour,fflo:Adulterant,,0.95,free from added flavour
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,raw material,fkg:Food,,fflo:hasObligation,added colour,fflo:ConformanceRequirement,,0.95,free from ... colour
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,raw material,fkg:Food,,fflo:hasPermissibleLimit,preservative,fflo:PermissibleLimit,,0.95,free from ... preservative
src_pdf_009_chunk_0032,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,32,Standard for Milk Fat Products,fflo:FoodStandard,,fflo:appliesTo,General Standards for Milk and Milk Products,fflo:FoodStandard,,0.9,read along with sub-regulation 2.1.1 relating to General Standard for Milk and Milk Products
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,extracted fat from butter,fkg:Food,,fflo:compliesWith,standards for Reichert Meissl value,fflo:FoodStandard,,0.95,meet the standards for Reichert Meissl value
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,extracted fat from butter,fkg:Food,,fflo:compliesWith,standards for Butyro-refractometer reading,fflo:FoodStandard,,0.95,standards for ... Butyro-refractometer reading
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,ghee,fflo:FoodStandard,,fflo:appliesTo,standards for Reichert Meissl value,fkg:Food,,0.95,as prescribed for ghee
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,ghee,fflo:FoodStandard,,fflo:appliesTo,standards for Butyro-refractometer reading,fkg:Food,,0.95,as prescribed for ghee
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,products covered under this standard,fkg:Food,,fflo:hasObligation,UsePermittedAdditives,fflo:ObligationType,,0.95,specific food additives ... may be used
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,specific food additives,fflo:FoodAdditive,,fflo:specifiedIn,Appendix 'A' of these regulations,fflo:TableReference,,0.95,specified in Appendix 'A' of these regulations
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,products,fkg:Food,,fflo:compliesWith,"Food Safety and Standards (Contaminants, toxins and Residues) Regulations, 2011",fflo:RegulatoryDocument,,0.95,"comply with the limits ... stipulated under the Food Safety and Standards (Contaminants, toxins and Residues) Regulations, 2011"
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,product,fkg:Food,,fflo:compliesWith,"Schedule 4 of the Food Safety and Standards (Licensing and Registration of Food Businesses) Regulations, 2011",fflo:RegulatoryDocument,,0.95,prepared and handled in accordance with the requirements specified in Schedule 4
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,product,fkg:Food,,fflo:compliesWith,"Food Safety and Standard Act, 2006",fflo:RegulatoryDocument,,0.95,"provisions of the Food Safety and Standard Act, 2006"
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,products covered under this standard,fkg:Food,,fflo:compliesWith,microbiological requirements specified in Appendix 'B',fflo:FoodStandard,,0.95,conform to the microbiological requirements specified in Appendix 'B'
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,product,fflo:FoodCategory,,fflo:hasDefinition,Pasteurized Table butter,xsd:string,,0.95,name of the product shall be 'Pasteurized Table butter'
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,product,fkg:Food,,fflo:hasScientificName,White butter/ Cooking Butter,xsd:string,,0.95,name of the product shall be ... 'White butter/ Cooking Butter'
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,pre-packaged products,fkg:Food,,fflo:compliesWith,"Food Safety and Standards (Packaging and Labelling) Regulations, 2011",fflo:RegulatoryDocument,,0.95,"provisions of the Food Safety and Standards (Packaging and Labelling) Regulations, 2011 shall apply"
src_pdf_009_chunk_0036,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,36,methods of sampling and analysis,fflo:SamplingPlan,,fflo:definedIn,manuals as specified by the Food Safety and Standards Authority of India,fflo:RegulatoryDocument,,0.95,methods of sampling and analysis mentioned in the manuals as specified by the Food Safety and Standards Authority of India
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,products,fkg:Food,,fflo:compliesWith,"Food Safety and Standards (Contaminants, toxins and Residues) Regulations",fflo:RegulatoryDocument,,0.95,"products shall comply with the limits stipulated under the Food Safety and Standards (Contaminants, toxins and Residues) Regulations"
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,products,fkg:Food,,fflo:compliesWith,Schedule 4,fflo:RegulatoryDocument,,0.95,products shall be prepared and handled in accordance with the requirements specified in Schedule 4
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,Schedule 4,fflo:TableReference,,fflo:specifiedIn,"Food Safety and Standards (Licensing and Registration of Food Businesses) Regulations, 2011",fflo:RegulatoryDocument,,0.95,"Schedule 4, as applicable, of the Food Safety and Standards (Licensing and Registration of Food Businesses) Regulations, 2011"
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,products,fkg:Food,,fflo:compliesWith,Appendix 'B',fflo:RegulatoryDocument,,0.95,products shall conform to the microbiological requirements specified in Appendix 'B'
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0001,fflo:PermissibleLimit,,fflo:forProperty,milk fat,ssn:Property,,0.95,content of milk fat does not exceed 16% (m/m)
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0001,fflo:PermissibleLimit,,fflo:hasValue,16% (m/m),fso:Measurement,,0.95,does not exceed 16% (m/m)
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0001,fflo:PermissibleLimit,,fflo:inFood,partly skimmed milk powder,fkg:Food,,0.95,partly skimmed milk powder... content of milk fat
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0002,fflo:PermissibleLimit,,fflo:forProperty,milk fat,ssn:Property,,0.95,is not less than 14% (m/m)
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0002,fflo:PermissibleLimit,,fflo:hasValue,14% (m/m),fso:Measurement,,0.95,not less than 14% (m/m)
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,ev_limit_semi_skimmed_0002,fflo:PermissibleLimit,,fflo:inFood,partly skimmed milk powder,fkg:Food,,0.95,partly skimmed milk powder... content of milk fat
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,partly skimmed milk powder,fkg:Food,,fflo:hasDefinition,semi-skimmed milk powder,xsd:string,,0.9,partly skimmed milk powder may be designated semi-skimmed milk powder
src_pdf_009_chunk_0040,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,40,skimmed milk powder,fkg:Food,,fflo:hasObligation,LabelingRequirement,fflo:ObligationType,,0.95,word milk appears on the label... shall be immediately preceded or followed by the word skimmed or partly skimmed
src_pdf_011_chunk_0016,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,16,Rowanberry,fkg:Food,,fkg:hasIngredient,Umbu,fkg:Ingredient,,0.95,Rowanberry: Umbu
src_pdf_011_chunk_0016,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,16,Lingonberry,fkg:Food,,fkg:hasIngredient,Grape,fkg:Ingredient,,0.95,Lingonberry: Grape
src_pdf_011_chunk_0016,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,16,Tomato,fkg:Food,,fkg:hasIngredient,Sapota,fkg:Ingredient,,0.95,Tomato**: Sapota
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,salt,fkg:Ingredient,,0.95,"blending with salt, nutritive sweeteners, spices and condiments"
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,nutritive sweeteners,fkg:Ingredient,,0.95,"blending with salt, nutritive sweeteners, spices and condiments"
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,spices,fkg:Ingredient,,0.95,"blending with salt, nutritive sweeteners, spices and condiments"
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,condiments,fkg:Ingredient,,0.95,"blending with salt, nutritive sweeteners, spices and condiments"
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,fresh vegetables,fkg:Ingredient,,0.95,mechanical dehydration of fresh vegetables/ fruits juice/ pulp/puree
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Soup Powders,fkg:Food,,fkg:hasIngredient,fruits,fkg:Ingredient,,0.95,mechanical dehydration of fresh vegetables/ fruits juice/ pulp/puree
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,ev_soup_limit_0001,fflo:PermissibleLimit,,fflo:forProperty,Total soluble solids,ssn:Property,,0.95,Total soluble solids (m/m) (on dilution on ready to serve basis) Not less than 5.0 percent
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,ev_soup_limit_0001,fflo:PermissibleLimit,,fflo:inFood,Soup Powders,fkg:Food,,0.95,The product shall comply with the following... Total soluble solids
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Fruit/Vegetable Juice / Pulp/ Puree with Preservatives for Industrial Use only,fkg:Food,,fkg:hasIngredient,fruits,fkg:Ingredient,,0.95,obtained by a mechanical process from sound ripe fruits/ vegetables
src_pdf_011_chunk_0026,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,26,Fruit/Vegetable Juice / Pulp/ Puree with Preservatives for Industrial Use only,fkg:Food,,fkg:hasIngredient,vegetables,fkg:Ingredient,,0.95,obtained by a mechanical process from sound ripe fruits/ vegetables
src_pdf_011_chunk_0055,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,55,Chopped spinach,fflo:Adulterant,,fflo:hasDefinition,parts of leaves of spinach cut into small pieces but not comminuted to a pulp or puree,xsd:string,,0.95,Chopped spinach: parts of leaves of spinach cut into small pieces but not comminuted to a pulp or puree
src_pdf_011_chunk_0055,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,55,Pureed spinach,fkg:Food,,fflo:hasDefinition,spinach finely divided or finely chopped or having passed,xsd:string,,0.95,Pureed spinach: spinach finely divided or finely chopped or having passed
src_pdf_011_chunk_0055,src_pdf_011,markdown/chapter_2_3_fruit_vegetable_products.md,pdf,55,Others,fflo:FoodCategory,,fflo:hasDefinition,any other presentation of the product shall be permitted provided that it is sufficiently distinctive from other forms of presentation laid down in this standard and is adequately described on the label to avoid confusing or misleading the consumer,xsd:string,,0.95,Others: any other presentation of the product shall be permitted provided that it is sufficiently distinctive
